ID_IPEDS,stabbr,highest_degree,degree_bach,public,enroll_ftug,grant_federal,year
203085,OH,7,1,0,345,732341.0,2012
203128,OH,7,1,0,304,715250.0,2012
203146,OH,2,1,0,217,409120.0,2012
203155,OH,4,1,1,1039,2635404.0,2012
203234,OH,2,1,0,79,154275.0,2012
203289,OH,3,1,0,19,110023.0,2012
203331,OH,3,1,1,356,1192901.0,2012
203368,OH,8,1,0,681,783531.0,2012
203386,OH,5,1,0,49,72510.0,2012
203438,OH,4,1,0,35,110101.0,2012
203447,OH,5,1,1,236,765922.0,2012
203456,OH,7,1,1,115,330248.0,2012
203465,OH,7,1,1,584,1298017.0,2012
203474,OH,5,1,1,306,860329.0,2012
203483,OH,5,1,1,289,823483.0,2012
203492,OH,5,1,1,243,655716.0,2012
203517,OH,9,1,1,4071,6808892.0,2012
203526,OH,5,1,1,233,447651.0,2012
203535,OH,5,1,0,446,193123.0,2012
203544,OH,7,1,0,81,113362.0,2012
203580,OH,7,1,0,273,462884.0,2012
203599,OH,3,1,1,698,1352834.0,2012
203614,OH,4,1,1,372,845789.0,2012
203678,OH,3,1,1,418,1140402.0,2012
203720,OH,3,1,0,44,191788.0,2012
203739,OH,3,1,0,22,91570.0,2012
203748,OH,3,1,1,1224,3102108.0,2012
203757,OH,8,1,0,254,729759.0,2012
203775,OH,7,1,0,352,719752.0,2012
203845,OH,7,1,0,394,754454.0,2012
203881,OH,3,1,1,191,534376.0,2012
203942,OH,2,1,1,32,81918.0,2012
203960,OH,5,1,0,43,69888.0,2012
204006,OH,5,1,1,688,1581244.0,2012
204015,OH,5,1,1,376,861888.0,2012
204024,OH,9,1,1,3730,2505753.0,2012
204060,OH,3,1,0,34,124942.0,2012
204121,OH,4,1,0,24,119600.0,2012
204158,OH,2,1,1,218,215426.0,2012
204176,OH,8,1,0,82,80125.0,2012
204185,OH,7,1,0,647,909789.0,2012
204194,OH,7,1,0,290,497157.0,2012
204200,OH,9,1,0,272,451174.0,2012
204255,OH,3,1,1,385,1077045.0,2012
204264,OH,7,1,0,404,1016762.0,2012
204316,OH,5,1,0,180,668663.0,2012
204334,OH,2,1,0,39,95399.0,2012
204422,OH,3,1,1,229,581679.0,2012
204431,OH,2,1,0,33,141422.0,2012
204440,OH,3,1,1,223,575053.0,2012
204459,OH,4,1,1,178,527842.0,2012
204468,OH,7,1,0,385,885656.0,2012
204486,OH,7,1,0,1343,3228379.0,2012
204501,OH,7,1,0,759,456380.0,2012
204608,OH,4,1,0,589,1477596.0,2012
204617,OH,7,1,0,266,573370.0,2012
204626,OH,3,1,0,159,477803.0,2012
204635,OH,9,1,0,630,779450.0,2012
204662,OH,3,1,1,304,546757.0,2012
204671,OH,7,1,1,414,790651.0,2012
204680,OH,7,1,1,470,913078.0,2012
204699,OH,7,1,1,353,618556.0,2012
204705,OH,7,1,1,1090,2187302.0,2012
204714,OH,4,1,0,71,266900.0,2012
204723,OH,4,1,0,91,393380.0,2012
204769,OH,4,1,0,130,184837.0,2012
204778,OH,4,1,0,115,267590.0,2012
204796,OH,9,1,1,7204,5732851.0,2012
204802,OH,7,1,1,129,244000.0,2012
204820,OH,7,1,1,291,1040909.0,2012
204839,OH,7,1,1,260,812121.0,2012
204848,OH,7,1,1,364,769288.0,2012
204857,OH,9,1,1,3869,4194520.0,2012
204866,OH,7,1,1,266,513427.0,2012
204884,OH,3,1,0,50,232275.0,2012
204909,OH,5,1,0,537,650243.0,2012
204936,OH,9,1,0,559,808705.0,2012
204945,OH,3,1,1,1483,3762935.0,2012
204963,OH,4,1,0,54,126556.0,2012
204981,OH,2,1,1,16,48300.0,2012
205027,OH,7,1,0,19,4650.0,2012
205054,OH,3,1,0,18,65833.0,2012
205124,OH,9,1,0,14,39750.0,2012
205142,OH,4,1,0,100,379010.0,2012
205179,OH,5,1,0,506,2301453.0,2012
205203,OH,7,1,0,311,880805.0,2012
205391,OH,3,1,0,70,116450.0,2012
205443,OH,7,1,1,1115,2733120.0,2012
205470,OH,3,1,1,2353,7000464.0,2012
205513,OH,3,1,0,13,14133.0,2012
205531,OH,3,1,0,3,16800.0,2012
205559,OH,3,1,0,5,18525.0,2012
205610,OH,5,1,0,175,607104.0,2012
205647,OH,5,1,0,136,501722.0,2012
205841,OH,3,1,1,1585,4791277.0,2012
205887,OH,3,1,0,61,199773.0,2012
205957,OH,7,1,0,435,417275.0,2012
205966,OH,3,1,1,192,584011.0,2012
206011,OH,3,1,1,318,1195550.0,2012
206039,OH,4,1,0,43,109918.0,2012
206048,OH,8,1,0,701,1888075.0,2012
206084,OH,9,1,1,3346,7227076.0,2012
206172,OH,4,1,1,102,254154.0,2012
206181,OH,2,1,1,24,53724.0,2012
206224,OH,3,1,0,29,125865.0,2012
206321,OH,2,1,1,16,51625.0,2012
206330,OH,7,1,0,196,521955.0,2012
206349,OH,9,1,0,89,239902.0,2012
206394,OH,3,1,0,17,68093.0,2012
206437,OH,9,1,0,494,776248.0,2012
206446,OH,3,1,1,161,548163.0,2012
206482,OH,4,1,0,202,970000.0,2012
206491,OH,7,1,0,115,855316.0,2012
206507,OH,7,1,0,286,652029.0,2012
206525,OH,7,1,0,489,626820.0,2012
206589,OH,5,1,0,573,679076.0,2012
206604,OH,9,1,1,2327,4466333.0,2012
206613,OH,7,1,1,188,360017.0,2012
206622,OH,9,1,0,1061,788070.0,2012
206695,OH,9,1,1,2090,5398061.0,2012
206783,OK,2,1,0,12,12000.0,2012
206817,OK,5,1,0,266,1045993.0,2012
206835,OK,7,1,0,139,261902.0,2012
206862,OK,7,1,0,275,545732.0,2012
206880,OK,2,1,0,70,144355.0,2012
206905,OK,2,1,1,114,369142.0,2012
206914,OK,8,1,1,808,2255238.0,2012
206923,OK,3,1,1,690,2134040.0,2012
206932,OK,2,1,0,24,56757.0,2012
206941,OK,7,1,1,2169,3914493.0,2012
206969,OK,2,1,0,12,50900.0,2012
206996,OK,3,1,1,515,1676158.0,2012
207041,OK,7,1,1,603,1366854.0,2012
207050,OK,3,1,1,355,620975.0,2012
207069,OK,3,1,1,331,748210.0,2012
207087,OK,2,1,0,26,83996.0,2012
207102,OK,2,1,0,74,263984.0,2012
207157,OK,7,1,0,52,123300.0,2012
207166,OK,2,1,0,14,65100.0,2012
207209,OK,9,1,1,417,1563570.0,2012
207236,OK,3,1,1,340,879795.0,2012
207254,OK,5,1,0,367,1246740.0,2012
207263,OK,9,1,1,880,2322166.0,2012
207272,OK,2,1,0,30,119741.0,2012
207281,OK,3,1,1,720,1123416.0,2012
207290,OK,3,1,1,766,2159074.0,2012
207306,OK,8,1,1,415,803476.0,2012
207324,OK,7,1,0,438,545102.0,2012
207351,OK,5,1,1,324,725266.0,2012
207388,OK,9,1,1,3980,4588306.0,2012
207397,OK,5,1,1,511,1143975.0,2012
207403,OK,7,1,0,505,941380.0,2012
207449,OK,3,1,1,1118,2803843.0,2012
207458,OK,9,1,0,318,344000.0,2012
207500,OK,9,1,1,4096,4138556.0,2012
207537,OK,2,1,0,20,93900.0,2012
207564,OK,5,1,1,656,1654557.0,2012
207582,OK,9,1,0,465,800846.0,2012
207625,OK,3,1,0,124,560747.0,2012
207661,OK,5,1,1,724,1657322.0,2012
207670,OK,3,1,1,876,1952836.0,2012
207689,OK,7,1,0,87,197188.0,2012
207704,OK,2,1,0,40,109159.0,2012
207722,OK,5,1,1,129,221989.0,2012
207740,OK,3,1,1,448,1108429.0,2012
207786,OK,2,1,0,30,160950.0,2012
207847,OK,7,1,1,570,1333500.0,2012
207856,OK,7,1,0,112,191640.0,2012
207865,OK,9,1,1,930,2037808.0,2012
207935,OK,3,1,1,1664,4049167.0,2012
207962,OK,3,1,0,1183,2952026.0,2012
207971,OK,9,1,0,797,539941.0,2012
208017,OK,2,1,0,9,31500.0,2012
208026,OK,4,1,1,71,275695.0,2012
208035,OK,3,1,1,307,832380.0,2012
208044,OK,2,1,0,33,69955.0,2012
208053,OK,2,1,1,32,51193.0,2012
208080,OR,4,1,0,12,47175.0,2012
208123,OR,1,1,0,125,231312.0,2012
208239,OR,5,1,0,166,430000.0,2012
208248,OR,4,1,0,65,270310.0,2012
208275,OR,3,1,1,392,773945.0,2012
208318,OR,3,1,1,650,1825474.0,2012
208390,OR,3,1,1,815,2135094.0,2012
208406,OR,3,1,1,724,1475155.0,2012
208415,OR,3,1,1,30,68552.0,2012
208433,OR,4,1,0,50,186196.0,2012
208479,OR,4,1,0,917,2425974.0,2012
208488,OR,9,1,0,246,424653.0,2012
208512,OR,4,1,0,66,199007.0,2012
208646,OR,7,1,1,381,887799.0,2012
208655,OR,4,1,0,45,220925.0,2012
208725,OR,5,1,0,44,112275.0,2012
208822,OR,9,1,0,420,670881.0,2012
208859,OR,4,1,0,42,157977.0,2012
209038,OR,4,1,1,671,2167506.0,2012
209056,OR,9,1,0,555,634750.0,2012
209065,OR,5,1,0,443,598667.0,2012
209074,OR,3,1,1,1198,2627953.0,2012
209083,OR,4,1,0,77,191964.0,2012
209153,OR,4,1,0,45,155893.0,2012
209205,OR,4,1,0,92,165788.0,2012
209241,OR,7,1,0,13,11100.0,2012
209250,OR,3,1,1,1461,4173252.0,2012
209287,OR,9,1,0,30,66400.0,2012
209409,OR,7,1,0,68,149025.0,2012
209506,OR,7,1,1,388,671421.0,2012
209533,OR,7,1,0,19,29356.0,2012
209542,OR,9,1,1,3324,4441298.0,2012
209551,OR,9,1,1,3962,4086302.0,2012
209603,OR,7,1,0,77,122050.0,2012
209612,OR,9,1,0,460,603725.0,2012
209667,OR,4,1,0,40,185342.0,2012
209676,OR,4,1,0,101,291128.0,2012
209694,OR,4,1,0,52,237306.0,2012
209700,OR,4,1,0,69,266146.0,2012
209719,OR,4,1,0,22,57058.0,2012
209746,OR,4,1,1,1155,2473440.0,2012
209807,OR,9,1,1,1346,2439814.0,2012
209825,OR,9,1,0,873,902845.0,2012
209922,OR,7,1,0,320,276311.0,2012
209940,OR,3,1,1,389,1049372.0,2012
209986,OR,4,1,0,15,41151.0,2012
210076,OR,5,1,0,117,439809.0,2012
210100,OR,4,1,0,66,255270.0,2012
210146,OR,7,1,1,641,1145881.0,2012
210155,OR,3,1,1,364,817833.0,2012
210234,OR,4,1,1,384,997318.0,2012
210270,OR,3,1,1,185,493249.0,2012
210304,OR,7,1,0,86,222751.0,2012
210331,OR,9,1,0,215,425876.0,2012
210340,OR,4,1,0,27,82462.0,2012
210401,OR,9,1,0,525,610727.0,2012
210429,OR,7,1,1,1000,2105714.0,2012
210474,PA,2,1,0,106,329753.0,2012
210483,PA,4,1,0,256,601981.0,2012
210492,PA,7,1,0,54,105474.0,2012
210571,PA,7,1,0,410,1169522.0,2012
210599,PA,1,1,0,436,1517868.0,2012
210605,PA,3,1,1,2473,5582478.0,2012
210669,PA,5,1,0,584,696839.0,2012
210711,PA,2,1,0,104,348241.0,2012
210739,PA,9,1,0,389,416652.0,2012
210748,PA,2,1,0,19,52875.0,2012
210775,PA,9,1,0,411,636004.0,2012
210784,PA,2,1,0,144,391062.0,2012
210890,PA,3,1,0,65,162243.0,2012
210942,PA,5,1,0,373,1047878.0,2012
210951,PA,3,1,0,104,256676.0,2012
210960,PA,5,1,0,430,1463056.0,2012
211006,PA,4,1,0,202,702304.0,2012
211024,PA,9,1,0,83,202313.0,2012
211079,PA,3,1,1,296,758275.0,2012
211088,PA,9,1,0,678,1118226.0,2012
211149,PA,3,1,0,82,67000.0,2012
211158,PA,9,1,1,1910,2303170.0,2012
211200,PA,3,1,0,231,877616.0,2012
211273,PA,9,1,0,365,304327.0,2012
211291,PA,7,1,0,918,484164.0,2012
211307,PA,3,1,1,1378,1813568.0,2012
211316,PA,3,1,0,44,79838.0,2012
211334,PA,2,1,0,51,45391.0,2012
211343,PA,3,1,1,601,1052551.0,2012
211352,PA,7,1,0,384,725503.0,2012
211361,PA,8,1,1,945,1624244.0,2012
211431,PA,9,1,0,210,575441.0,2012
211440,PA,9,1,0,1408,1357261.0,2012
211468,PA,7,1,0,145,338206.0,2012
211477,PA,7,1,0,75,209359.0,2012
211556,PA,9,1,0,117,278875.0,2012
211583,PA,9,1,0,210,413399.0,2012
211608,PA,7,1,1,315,1315622.0,2012
211617,PA,3,1,0,523,814944.0,2012
211644,PA,8,1,1,1094,1823165.0,2012
211820,PA,3,1,0,35,157085.0,2012
211893,PA,7,1,0,30,14150.0,2012
211909,PA,4,1,0,58,177200.0,2012
211927,PA,3,1,1,1507,2803413.0,2012
211981,PA,7,1,0,465,684083.0,2012
212009,PA,5,1,0,601,345341.0,2012
212045,PA,3,1,0,84,232316.0,2012
212054,PA,9,1,0,3027,2863069.0,2012
212106,PA,9,1,0,1521,1355433.0,2012
212115,PA,7,1,1,1229,1500565.0,2012
212133,PA,9,1,0,442,714073.0,2012
212160,PA,8,1,1,1222,2366963.0,2012
212197,PA,7,1,0,503,483191.0,2012
212230,PA,2,1,0,27,75353.0,2012
212267,PA,2,1,0,67,231209.0,2012
212276,PA,2,1,0,50,181615.0,2012
212294,PA,2,1,0,28,92587.0,2012
212300,PA,2,1,0,39,141263.0,2012
212328,PA,2,1,0,54,202162.0,2012
212337,GA,2,1,0,48,184992.0,2012
212355,PA,2,1,0,102,328650.0,2012
212373,PA,2,1,0,33,86581.0,2012
212382,PA,2,1,0,86,296719.0,2012
212391,PA,2,1,0,57,189994.0,2012
212434,PA,3,1,0,82,298604.0,2012
212568,PA,4,1,0,12,13434.0,2012
212577,PA,5,1,0,599,519249.0,2012
212601,PA,9,1,0,617,960404.0,2012
212656,PA,7,1,0,339,487377.0,2012
212674,PA,5,1,0,769,539600.0,2012
212753,PA,2,1,0,120,402439.0,2012
212805,PA,5,1,0,670,0.0,2012
212832,PA,7,1,0,250,362918.0,2012
212869,PA,4,1,0,285,915319.0,2012
212878,PA,3,1,1,1016,2196102.0,2012
212911,PA,5,1,0,323,252367.0,2012
212975,PA,3,1,0,90,196261.0,2012
212984,PA,9,1,0,308,603167.0,2012
212993,PA,3,1,0,14,18650.0,2012
213002,PA,3,1,0,214,675977.0,2012
213011,PA,9,1,0,242,325527.0,2012
213020,PA,9,1,1,3039,5454401.0,2012
213181,PA,4,1,0,274,1028485.0,2012
213215,PA,2,1,0,192,482892.0,2012
213233,PA,3,1,0,190,331148.0,2012
213251,PA,7,1,0,390,421035.0,2012
213303,PA,6,1,0,362,869771.0,2012
213321,PA,7,1,0,514,747786.0,2012
213330,PA,2,1,0,27,38842.0,2012
213349,PA,7,1,1,1990,2934080.0,2012
213358,PA,7,1,0,249,454433.0,2012
213367,PA,9,1,0,925,2076079.0,2012
213376,PA,3,1,0,337,1096454.0,2012
213385,PA,5,1,0,629,363302.0,2012
213400,PA,9,1,0,141,212626.0,2012
213455,PA,2,1,0,172,188283.0,2012
213473,PA,3,1,0,49,110245.0,2012
213491,PA,2,1,0,29,48583.0,2012
213507,PA,9,1,0,404,486947.0,2012
213525,PA,3,1,1,991,1951519.0,2012
213534,PA,3,1,0,199,705928.0,2012
213543,PA,9,1,0,1217,866900.0,2012
213552,PA,2,1,0,45,126471.0,2012
213570,PA,3,1,0,430,1479851.0,2012
213589,PA,4,1,0,255,992216.0,2012
213598,PA,7,1,1,447,1493511.0,2012
213613,PA,7,1,1,1140,2032111.0,2012
213659,PA,3,1,1,1240,3047213.0,2012
213668,PA,5,1,0,321,489901.0,2012
213774,PA,3,1,0,213,193209.0,2012
213783,PA,7,1,1,584,1173176.0,2012
213826,PA,9,1,0,454,705455.0,2012
213914,PA,3,1,0,88,246964.0,2012
213987,PA,9,1,0,669,794000.0,2012
213996,PA,8,1,0,708,667022.0,2012
214023,PA,3,1,0,21,113508.0,2012
214041,PA,8,1,1,1310,1840502.0,2012
214069,PA,9,1,0,511,540500.0,2012
214111,PA,3,1,1,1477,2029072.0,2012
214148,PA,7,1,0,107,171052.0,2012
214157,PA,7,1,0,378,564583.0,2012
214166,PA,7,1,0,372,842750.0,2012
214175,PA,5,1,0,581,387094.0,2012
214254,PA,3,1,0,759,2755233.0,2012
214272,PA,9,1,0,574,1337000.0,2012
214290,PA,4,1,0,578,1714368.0,2012
214379,PA,3,1,1,1523,3391523.0,2012
214476,PA,2,1,0,3,4500.0,2012
214528,PA,3,1,0,425,1077412.0,2012
214546,PA,2,1,0,43,158154.0,2012
214582,PA,3,1,0,361,602550.0,2012
214591,PA,7,1,1,1068,1544895.0,2012
214625,PA,7,1,1,152,171699.0,2012
214634,PA,5,1,1,82,231885.0,2012
214643,PA,6,1,1,148,218583.0,2012
214652,PA,5,1,1,275,587768.0,2012
214670,PA,5,1,1,221,433270.0,2012
214689,PA,5,1,1,1373,1984504.0,2012
214698,PA,6,1,1,205,380202.0,2012
214704,PA,5,1,1,802,1231109.0,2012
214713,PA,9,1,1,625,953742.0,2012
214731,PA,5,1,1,363,625942.0,2012
214740,PA,5,1,1,173,301474.0,2012
214759,PA,5,1,1,217,447493.0,2012
214768,PA,5,1,1,433,954892.0,2012
214777,PA,9,1,1,7605,4858930.0,2012
214786,PA,7,1,1,201,492269.0,2012
214795,PA,5,1,1,313,556927.0,2012
214801,PA,6,1,1,685,1676560.0,2012
214810,PA,5,1,1,244,821807.0,2012
214829,PA,7,1,1,295,468341.0,2012
214883,PA,7,1,0,23,61070.0,2012
214892,PA,3,1,0,130,241744.0,2012
214944,PA,3,1,0,398,1284784.0,2012
214962,PA,2,1,0,35,112350.0,2012
214971,PA,7,1,0,29,56950.0,2012
215008,PA,4,1,0,24,21775.0,2012
215044,PA,1,1,0,37,30302.0,2012
215053,PA,5,1,0,62,110265.0,2012
215062,PA,9,1,0,2397,2466649.0,2012
215099,PA,9,1,0,601,869490.0,2012
215105,PA,7,1,0,414,711827.0,2012
215114,PA,7,1,0,151,303077.0,2012
215132,PA,9,1,0,483,723391.0,2012
215239,PA,3,1,1,1347,4569122.0,2012
215266,PA,5,1,1,374,682281.0,2012
215275,PA,5,1,1,394,540177.0,2012
215284,PA,5,1,1,774,942459.0,2012
215293,PA,9,1,1,3638,2510604.0,2012
215309,PA,3,1,1,152,360193.0,2012
215336,PA,2,1,0,22,42992.0,2012
215381,PA,4,1,0,102,184500.0,2012
215390,PA,3,1,0,53,117502.0,2012
215415,PA,3,1,0,686,2092160.0,2012
215442,PA,7,1,0,516,828498.0,2012
215530,PA,2,1,0,20,54488.0,2012
215585,PA,3,1,1,257,683677.0,2012
215594,PA,4,1,0,27,53575.0,2012
215637,PA,5,1,0,288,287500.0,2012
215646,PA,3,1,0,415,282855.0,2012
215655,PA,9,1,0,847,1284154.0,2012
215682,PA,4,1,0,401,1462391.0,2012
215691,PA,7,1,0,75,199650.0,2012
215743,PA,9,1,0,444,558695.0,2012
215770,PA,9,1,0,1229,691679.0,2012
215798,PA,9,1,0,339,473950.0,2012
215886,PA,2,1,1,122,242830.0,2012
215929,PA,9,1,0,961,906598.0,2012
215947,PA,8,1,0,346,657085.0,2012
215974,PA,4,1,0,10,8950.0,2012
215992,PA,3,1,0,81,294743.0,2012
216010,PA,7,1,1,1480,1927635.0,2012
216038,PA,9,1,1,1544,1952381.0,2012
216047,PA,7,1,0,7,9800.0,2012
216074,PA,2,1,0,40,40000.0,2012
216083,PA,4,1,0,244,825652.0,2012
216223,PA,2,1,0,39,165527.0,2012
216278,PA,5,1,0,631,710308.0,2012
216287,PA,5,1,0,378,237400.0,2012
216296,PA,3,1,1,315,695153.0,2012
216311,PA,5,1,0,34,79830.0,2012
216339,PA,9,1,1,4133,5077985.0,2012
216357,PA,5,1,0,322,679204.0,2012
216418,PA,3,1,0,77,311670.0,2012
216427,PA,3,1,0,47,173350.0,2012
216436,PA,3,1,0,90,351000.0,2012
216445,PA,3,1,0,67,165675.0,2012
216454,PA,3,1,0,100,302530.0,2012
216524,PA,5,1,0,456,496977.0,2012
216542,PA,7,1,0,166,326571.0,2012
216551,PA,3,1,0,159,314590.0,2012
216579,PA,2,1,0,142,248505.0,2012
216597,PA,9,1,0,1641,2127346.0,2012
216667,PA,5,1,0,376,460650.0,2012
216694,PA,9,1,0,352,627466.0,2012
216746,PA,2,1,0,132,281253.0,2012
216764,PA,8,1,1,2326,2251324.0,2012
216773,PA,4,1,0,3,5500.0,2012
216782,PA,3,1,0,48,249600.0,2012
216807,PA,7,1,0,318,469795.0,2012
216825,PA,3,1,1,1076,2595588.0,2012
216852,PA,9,1,0,710,898404.0,2012
216931,PA,9,1,0,589,907902.0,2012
217013,PA,7,1,0,75,121425.0,2012
217040,PA,7,1,0,14,43600.0,2012
217059,PA,9,1,0,1135,1007574.0,2012
217077,PA,3,1,0,915,2412558.0,2012
217156,RI,9,1,0,1536,1449678.0,2012
217165,RI,7,1,0,772,531261.0,2012
217235,RI,9,1,0,1934,3413548.0,2012
217305,RI,7,1,0,444,1057190.0,2012
217323,RI,1,1,0,494,798100.0,2012
217402,RI,7,1,0,998,732509.0,2012
217420,RI,9,1,1,1038,2090540.0,2012
217475,RI,4,1,1,1963,5009245.0,2012
217484,RI,9,1,1,2980,3186794.0,2012
217493,RI,7,1,0,434,360500.0,2012
217518,RI,7,1,0,997,553568.0,2012
217536,RI,9,1,0,545,592217.0,2012
217572,RI,4,1,0,3,8140.0,2012
217581,RI,2,1,0,24,45150.0,2012
217606,MA,7,1,0,39,123356.0,2012
217615,SC,3,1,1,406,1017347.0,2012
217624,SC,5,1,0,121,473017.0,2012
217633,SC,9,1,0,529,786231.0,2012
217688,SC,7,1,0,626,1289004.0,2012
217712,SC,3,1,1,173,654454.0,2012
217721,SC,5,1,0,737,2984295.0,2012
217749,SC,9,1,0,695,1308258.0,2012
217776,SC,7,1,0,157,402275.0,2012
217794,SC,2,1,0,81,226404.0,2012
217819,SC,8,1,1,2134,1924809.0,2012
217828,SC,2,1,0,58,190163.0,2012
217837,SC,3,1,1,216,731795.0,2012
217864,SC,8,1,1,676,641370.0,2012
217873,SC,7,1,0,440,2261968.0,2012
217882,SC,9,1,1,3435,2419656.0,2012
217891,SC,5,1,0,54,292004.0,2012
217907,SC,7,1,0,187,520631.0,2012
217925,SC,9,1,0,106,194630.0,2012
217934,SC,7,1,0,187,477322.0,2012
217961,SC,8,1,0,186,365390.0,2012
217989,SC,3,1,1,635,2139935.0,2012
217998,SC,9,1,0,143,291314.0,2012
218025,SC,3,1,1,858,2967210.0,2012
218043,SC,3,1,0,28,141986.0,2012
218061,SC,8,1,1,814,2532127.0,2012
218070,SC,8,1,0,695,510325.0,2012
218113,SC,3,1,1,1749,4764728.0,2012
218140,SC,3,1,1,641,1822934.0,2012
218159,SC,2,1,0,21,69275.0,2012
218195,SC,2,1,0,13,49825.0,2012
218229,SC,7,1,1,567,1313420.0,2012
218238,SC,7,1,0,274,582411.0,2012
218353,SC,3,1,1,1572,3662519.0,2012
218399,SC,5,1,0,264,1434308.0,2012
218414,SC,5,1,0,220,588685.0,2012
218441,SC,9,1,0,521,898286.0,2012
218487,SC,3,1,1,369,1249432.0,2012
218520,SC,3,1,1,822,2765363.0,2012
218539,SC,9,1,0,282,330960.0,2012
218645,SC,7,1,1,488,1055880.0,2012
218654,SC,5,1,1,389,707650.0,2012
218663,SC,9,1,1,4580,3922368.0,2012
218672,SC,3,1,1,341,783408.0,2012
218681,SC,3,1,1,288,919461.0,2012
218690,SC,3,1,1,204,437637.0,2012
218706,SC,3,1,1,86,299127.0,2012
218724,SC,8,1,1,2200,3854164.0,2012
218733,SC,9,1,1,662,2538272.0,2012
218742,SC,7,1,1,770,1791432.0,2012
218821,SC,3,1,0,458,1011647.0,2012
218830,SC,3,1,1,838,2784672.0,2012
218858,SC,3,1,1,444,1678632.0,2012
218867,SC,2,1,0,14,67050.0,2012
218885,SC,3,1,1,1749,3488490.0,2012
218894,SC,3,1,1,1942,5919038.0,2012
218919,SC,5,1,0,187,1089084.0,2012
218955,SC,3,1,1,104,382802.0,2012
218964,SC,8,1,1,1141,2497985.0,2012
218973,SC,5,1,0,438,374822.0,2012
218991,SC,3,1,1,740,2248949.0,2012
219000,SD,7,1,0,405,427706.0,2012
219037,SD,4,1,0,63,167106.0,2012
219046,SD,7,1,1,487,922318.0,2012
219082,SD,9,1,1,288,475257.0,2012
219091,SD,7,1,0,199,316040.0,2012
219125,SD,4,1,0,49,154447.0,2012
219143,SD,3,1,1,710,1412066.0,2012
219189,SD,4,1,1,356,694370.0,2012
219198,SD,7,1,0,115,198622.0,2012
219204,SD,9,1,0,10,25900.0,2012
219213,SD,5,1,0,9,24006.0,2012
219259,SD,7,1,1,379,673617.0,2012
219277,SD,7,1,1,168,622281.0,2012
219295,SD,5,1,0,109,188750.0,2012
219347,SD,9,1,1,443,542273.0,2012
219356,SD,9,1,1,2116,2764400.0,2012
219374,SD,7,1,0,94,349041.0,2012
219383,SD,7,1,0,266,362215.0,2012
219408,SD,3,1,1,29,53180.0,2012
219426,SD,4,1,1,582,1194270.0,2012
219453,SD,4,1,0,40,101013.0,2012
219471,SD,9,1,1,1250,1699909.0,2012
219480,SD,4,1,1,242,602268.0,2012
219505,TN,7,1,0,16,33500.0,2012
219578,TN,8,1,0,18,32425.0,2012
219587,TN,2,1,0,59,140147.0,2012
219596,TN,4,1,1,185,590013.0,2012
219602,TN,8,1,1,1182,3056096.0,2012
219639,TN,5,1,0,66,178321.0,2012
219709,TN,9,1,0,1254,809684.0,2012
219718,TN,7,1,0,725,2402104.0,2012
219790,TN,7,1,0,195,358908.0,2012
219806,TN,9,1,0,453,1014844.0,2012
219824,TN,3,1,1,1168,3392297.0,2012
219833,TN,7,1,0,253,552389.0,2012
219879,TN,3,1,1,687,1832448.0,2012
219888,TN,3,1,1,833,1839703.0,2012
219903,TN,3,1,0,1625,6390396.0,2012
219921,TN,4,1,1,108,442517.0,2012
219949,TN,7,1,0,212,425579.0,2012
219976,TN,9,1,0,670,712125.0,2012
219994,TN,4,1,1,250,466545.0,2012
220002,TN,5,1,0,10,25755.0,2012
220057,TN,3,1,1,570,1721640.0,2012
220075,TN,9,1,1,2038,4150371.0,2012
220118,TN,3,1,0,58,204500.0,2012
220127,TN,4,1,1,755,757334.0,2012
220163,TN,2,1,0,22,35337.0,2012
220181,TN,7,1,0,221,704236.0,2012
220206,TN,5,1,0,60,133507.0,2012
220215,TN,8,1,0,321,496715.0,2012
220251,TN,4,1,1,366,688600.0,2012
220279,TN,4,1,1,277,461215.0,2012
220312,TN,5,1,0,88,280206.0,2012
220321,TN,4,1,1,273,718606.0,2012
220394,TN,4,1,1,95,427830.0,2012
220400,TN,3,1,1,792,2339037.0,2012
220464,TN,3,1,0,18,53588.0,2012
220473,TN,9,1,0,179,356524.0,2012
220491,TN,2,1,0,10,46125.0,2012
220516,TN,8,1,0,226,463184.0,2012
220552,TN,9,1,0,198,617506.0,2012
220598,TN,5,1,0,324,1568584.0,2012
220604,TN,5,1,0,175,460312.0,2012
220613,TN,8,1,0,846,1351010.0,2012
220631,TN,9,1,0,234,670203.0,2012
220640,TN,4,1,1,246,641965.0,2012
220701,TN,5,1,0,281,963422.0,2012
220710,TN,5,1,0,313,739554.0,2012
220756,TN,4,1,1,124,507446.0,2012
220765,TN,2,1,0,462,1522522.0,2012
220808,TN,7,1,0,68,152132.0,2012
220853,TN,4,1,1,569,1938000.0,2012
220862,TN,9,1,1,2194,5040365.0,2012
220978,TN,9,1,1,3068,7355121.0,2012
221050,TN,4,1,1,393,590825.0,2012
221096,TN,3,1,1,811,1606249.0,2012
221102,TN,4,1,1,510,886936.0,2012
221148,TN,4,1,0,1165,3799979.0,2012
221157,TN,2,1,0,163,633104.0,2012
221184,TN,3,1,1,825,2863278.0,2012
221236,TN,4,1,1,200,1050247.0,2012
221254,TN,5,1,0,30,61400.0,2012
221281,TN,4,1,1,347,1700146.0,2012
221333,TN,4,1,1,238,651078.0,2012
221351,TN,7,1,0,554,494010.0,2012
